unit,page,part,language_name,lang_code,text
MAT/MA156-Points,1,4,Indonesian,ind-IDN,"Skor Pertandingan  Pertanyaan 1 / 1
Perhatikan teks ""Skor Pertandingan"" di samping. Klik pada satu pilihan jawaban dan ketiklah penjelasan untuk jawabanmu.
Dengan rata-rata beda kemenangan yang diberikan untuk musim pertandingan tersebut, apakah mungkin tim basket ini sebenarnya tidak pernah memenangkan pertandingan dengan selisih 19 poin?
Ya
Tidak
Jelaskan jawabanmu."
MAT/MA156-Points,1,5,Indonesian,ind-IDN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Italian,ita-ITA,Calcolatriceclose
MAT/MA156-Points,1,2,Italian,ita-ITA,PISA
MAT/MA156-Points,1,3,Italian,ita-ITA,"PUNTI
Sul giornale locale sono apparse le seguenti notizie riguardo alla squadra di pallacanestro della Zedlandia.
ZEDLANDIA OGGI
La squadra di pallacanestro vince il campionato!
Ha vinto tutte le partite di questa stagione.
In questa stagione ha ottenuto in media un vantaggio di 19 punti.
Il vantaggio è la differenza tra il numero di punti segnati dalla squadra vincente e il numero di punti segnati dalla squadra perdente in una partita."
MAT/MA156-Points,1,4,Italian,ita-ITA,"Punti  Domanda 1 / 1
Fai riferimento a “Punti” presentato sulla destra. Clicca su un'alternativa e poi digita una spiegazione per rispondere alla domanda.
Dato il vantaggio medio della stagione, è possibile che la squadra in realtà non abbia mai vinto una partita con 19 punti di vantaggio?
Sì
No
Spiega la tua risposta."
MAT/MA156-Points,1,5,Italian,ita-ITA,"C
(
)
x2
yx
√x
1/x
π
:
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Japanese,jpn-JPN,電卓close
MAT/MA156-Points,1,2,Japanese,jpn-JPN,PISA 2022
MAT/MA156-Points,1,3,Japanese,jpn-JPN,"得点  問 1 / 1
右の「得点」を読んで、 下の問いの答えを一つクリックし、その理由を入力してください。
このシーズンの得点差の平均を踏まえると、このチームが実際にはどの試合でも19点差で勝ったことがないということはありえますか。
はい
いいえ
理由を説明してください。"
MAT/MA156-Points,1,4,Japanese,jpn-JPN,"得点
地元の新聞に、ゼットランド・バスケットボールチームについての以下の見出しが載りました。
ゼットランド新聞
バスケットボールチーム大会優勝！
今シーズン全試合で勝利
今シーズンの得点差の平均は19点
得点差とは、ある試合で勝ったチームが得た点数と負けたチームが得た点数の差のことです。"
MAT/MA156-Points,1,5,Japanese,jpn-JPN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Kazakh,kaz-KAZ,Калькуляторclose
MAT/MA156-Points,1,2,Kazakh,kaz-KAZ,PISA 2022
MAT/MA156-Points,1,3,Kazakh,kaz-KAZ,"ҰПАЙЛАР
Зедландия баскетбол командасы туралы келесі ақпараттар жергілікті газет бетінде пайда болды.
ЗЕДЛАНДИЯ ЖАҢАЛЫҚТАРЫ
Баскетбол командасы жарыста жеңіске жетті!
Осы маусымда барлық ойынды ұтты.
Осы маусымда әр ойынды орташа есеппен қарсылас-тарынан 19 ұпай артық жинап жеңді.
Ұпай артық жинап жеңу – бұл бір ойын ішінде жеңген команданың жинаған ұпай санымен ұтылған команданың жинаған ұпай санының айырмашылығы."
MAT/MA156-Points,1,4,Kazakh,kaz-KAZ,"Ұпайлар  Сұрақ 1 / 1
Оң жақтағы «Ұпайлар» мәтінін оқыңыз. Сұраққа жауап беру үшін таңдаған жауабыңыздың үстінен тінтуірмен басыңыз және өз жауабыңызды түсіндіріңіз.
Бір маусымда команданың орташа есеппен ұпай артық жинап жеңгенін ескерсек, олар ойынды шын мәнінде ешқашан 19 ұпай артық жинап жеңбегені мүмкін бе?
Иә
Жоқ
Жауабыңызды түсіндіріңіз."
MAT/MA156-Points,1,5,Kazakh,kaz-KAZ,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Korean,kor-KOR,계산기close
MAT/MA156-Points,1,2,Korean,kor-KOR,PISA
MAT/MA156-Points,1,3,Korean,kor-KOR,"득점
다음은 지역 신문에 게재된 제드랜드 농구팀에 관한 헤드라인 뉴스이다.
제드랜드 타임즈
농구팀 우승!
이번 시즌 모든 경기에서 승리
이번 시즌 득점차는 평균 19점
득점차는 한 경기에서 이긴 팀이 얻은 점수와 진 팀이 얻은 점수의 차이다."
MAT/MA156-Points,1,4,Korean,kor-KOR,"득점  문제 1 / 1
오른쪽 '득점'을 참고하시오. 선택지를 하나 클릭하고 물음에 대한 답을 설명하시오.
이번 시즌의 평균 득점차를 고려했을 때, 이 팀이 실제로 19점 차로 이긴 경기가 없다는 것이 가능한가?
예
아니요
이유를 설명하시오."
MAT/MA156-Points,1,5,Korean,kor-KOR,"C
(
)
x2
xy
√x
1/x
π
÷
7
8
9
×
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Latvian,lav-LVA,Kalkulatorsclose
MAT/MA156-Points,1,2,Latvian,lav-LVA,PISA
MAT/MA156-Points,1,3,Latvian,lav-LVA,"PUNKTI
Vietējā avīzē parādījās šādi virsraksti par Zedlandes basketbola komandu.
ZEDLANDES ZIŅAS
Basketbola komanda gūst uzvaru čempionātā!
Uzvarētas visas spēles šajā sezonā.
Vidējais šīs sezonas punktu pārsvars — 19 punkti.
Punktu pārsvars ir starpība starp punktu skaitu, ko spēles laikā gūst uzvarētāju komanda, un punktu skaitu, ko gūst zaudētāju komanda."
MAT/MA156-Points,1,4,Latvian,lav-LVA,"Punkti  Jautājums 1 / 1
Aplūko labajā pusē doto informāciju ""Punkti"". Noklikšķini uz atbildes varianta un tad uzraksti paskaidrojumu, lai atbildētu uz jautājumu.
Ņemot vērā vidējo punktu pārsvaru sezonā, vai ir iespējams, ka komanda nekad nav uzvarējusi spēli ar 19 punktu starpību?
Jā
Nē
Paskaidro savu atbildi."
MAT/MA156-Points,1,5,Latvian,lav-LVA,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Lithuanian,lit-LTU,Skaičiuotuvasclose
MAT/MA156-Points,1,2,Lithuanian,lit-LTU,Programme for International Student Assessment
MAT/MA156-Points,1,3,Lithuanian,lit-LTU,"TAŠKAI
Vietos laikraštyje pasirodė toliau pateikta informacija apie Zedlandijos krepšinio komandą:
ZEDLANDIJOS RYTAS
Krepšinio komanda laimėjo čempionatą!
Laimėjo visas šio sezono rungtynes.
Šį sezoną rungtynes laimėdavo vidutiniškai 19 taškų skirtumu.
Taškų skirtumas yra rungtynes laimėjusios ir pralaimėjusios komandos pelnytų taškų per vienas rungtynes skaičiaus skirtumas."
MAT/MA156-Points,1,4,Lithuanian,lit-LTU,"Taškai  Klausimas 1 / 1
Remdamiesi dešinėje pateikta užduoties „Taškai“ informacija, pasirinkite atsakymą ir įrašykite paaiškinimą.
Atsižvelgiant į vidutinį sezono taškų skirtumą, ar gali būti, kad komanda iš tikrųjų nelaimėjo nė vienų rungtynių 19 taškų skirtumu?
Taip
Ne
Paaiškinkite savo atsakymą."
MAT/MA156-Points,1,5,Lithuanian,lit-LTU,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Malay,msa-MYS,Kalkulatorclose
MAT/MA156-Points,1,2,Malay,msa-MYS,PISA
MAT/MA156-Points,1,3,Malay,msa-MYS,"MATA JARINGAN
Tajuk utama berikut adalah tentang pasukan bola keranjang Zedland yang dipaparkan dalam surat khabar tempatan.
ZEDLAND TIMES
Pasukan Bola Keranjang Menang Kejohanan!
Menang setiap perlawanan musim ini.
Purata margin kemenangan 19 mata dalam musim ini.
Margin kemenangan ialah perbezaan antara bilangan mata yang diperoleh pasukan yang menang dengan bilangan mata yang diperoleh pasukan yang kalah dalam satu perlawanan."
MAT/MA156-Points,1,4,Malay,msa-MYS,"Mata Jaringan  Soalan 1 / 1
Rujuk ""Mata Jaringan"" di sebelah kanan. Klik pada satu pilihan jawapan dan kemudian taipkan penjelasan untuk menjawab soalan.
Berdasarkan purata margin kemenangan musim ini, adakah mungkin pasukan ini tidak pernah memenangi perlawanan dengan 19 mata?
Ya
Tidak
Terangkan jawapan anda."
MAT/MA156-Points,1,5,Malay,msa-MYS,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Nynorsk,nno-NOR,Kalkulatorclose
MAT/MA156-Points,1,2,Nynorsk,nno-NOR,PISA
MAT/MA156-Points,1,3,Nynorsk,nno-NOR,"POENG
I lokalavisa stod desse overskriftene om basketballaget til Zedland.
ZEDLAND TIDENDE
Basketballaget vann tittelen!
Vann alle kampane denne sesongen.
Gjennomsnittleg sigersmargin var på 19 poeng denne sesongen.
Sigersmargin er differansen mellom det talet på mål vinnarlaget skåra og det talet på mål det tapande laget skåra i éin kamp."
MAT/MA156-Points,1,4,Nynorsk,nno-NOR,"Poeng  Spørsmål 1 / 1
Les ""Poeng"" til høgre. Svar på spørsmålet ved å klikke på eit av alternativa, og grunngi deretter svaret ditt.
Ut frå den gjennomsnittlege sigersmarginen denne sesongen, er det mogleg at laget faktisk aldri vann ein kamp med 19 poeng?
Ja
Nei
Grunngi svaret ditt."
MAT/MA156-Points,1,5,Nynorsk,nno-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Polish,pol-POL,Kalkulatorclose
MAT/MA156-Points,1,2,Polish,pol-POL,PISA
MAT/MA156-Points,1,3,Polish,pol-POL,"PUNKTY
Drużyna koszykówki Zedlandii trafiła na pierwszą stronę lokalnej gazety.
GAZETA ZEDLANDZKA
Drużyna koszykówki wygrywa mistrzostwa!
Zwycięstwo w każdym meczu sezonu.
Średnio 19 punktów różnicy w tym sezonie.
Różnica punktów oznacza różnicę między liczbą punktów zdobytych w meczu przez drużynę zwycięską, a liczbą punktów zdobytych w tym meczu przez drużynę przegraną."
MAT/MA156-Points,1,4,Polish,pol-POL,"Punkty  Pytanie 1 / 1
Zapoznaj się z informacjami do zadania „Punkty” po prawej stronie. Kliknij, aby wybrać odpowiedź, a następnie wpisz wyjaśnienie, uzasadniając swój wybór.
Biorąc pod uwagę średnią różnicę punktów w tym sezonie, czy możliwe jest, żeby drużyna w rzeczywistości nigdy nie wygrała meczu, prowadząc 19 punktami?
Tak
Nie
Wyjaśnij swoją odpowiedź."
MAT/MA156-Points,1,5,Polish,pol-POL,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Portuguese,por-PRT,Calculadoraclose
MAT/MA156-Points,1,2,Portuguese,por-PRT,PISA
MAT/MA156-Points,1,3,Portuguese,por-PRT,"PONTOS
Na primeira página de um jornal local foi publicada a notícia seguinte sobre a equipa de basquetebol da Zedlândia.
CORREIO DA ZEDLÂNDIA
Equipa de basquetebol ganha o campeonato!
Ganhou todos os jogos da temporada.
Média de vantagem de 19 pontos nesta temporada.
Vantagem é a diferença entre o número de pontos obtidos pela equipa vencedora e o número de pontos obtidos pela equipa derrotada num jogo."
MAT/MA156-Points,1,4,Portuguese,por-PRT,"Pontos  Questão 1 / 1
Considera a informação em «Pontos», apresentada à direita. Para responderes à questão, seleciona uma opção e depois escreve uma justificação.
Tendo em conta a média de vantagem nesta temporada, é possível que a equipa não tenha vencido nenhum jogo por 19 pontos?
Sim
Não
Justifica a tua resposta."
MAT/MA156-Points,1,5,Portuguese,por-PRT,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Russian,rus-KAZ,Калькуляторclose
MAT/MA156-Points,1,2,Russian,rus-KAZ,PISA 2022
MAT/MA156-Points,1,3,Russian,rus-KAZ,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,4,Russian,rus-KAZ,"ОЧКИ
Следующие заголовки о баскетбольной команде Зедландии появились в местной газете.
НОВОСТИ ЗЕДЛАНДИИ
Баскетбольная команда выигрывает чемпионат!
Выиграли все матчи в этом сезоне.
В этом сезоне они выигрывали с преимуществом в среднем 19 очков.
Преимущество — это разница между количеством очков, набранных командой-победителем, и количеством очков, набранных проигравшей командой в одной игре."
MAT/MA156-Points,1,5,Russian,rus-KAZ,"Очки  Вопрос 1 / 1
Посмотрите на задание «Очки» справа. Выберите ответ, кликните по нему мышью, а затем напечатайте пояснение к Вашему ответу.
Учитывая среднее преимущество в этом сезоне, возможно ли, что команда на самом деле ни разу не выиграла игру с преимуществом 19 очков?
Да
Нет
Объясните свой ответ."
MAT/MA156-Points,1,1,Serbian / Serb,srp-SRB,Kalkulatorclose
MAT/MA156-Points,1,2,Serbian / Serb,srp-SRB,PISA 2022
MAT/MA156-Points,1,3,Serbian / Serb,srp-SRB,"POENI
U lokalnim novinama pojavili su se sledeći naslovi o košarkaškom timu Zedlanda.
ZEDLANDSKI GLAS
Košarkaški tim osvaja prvenstvo!
Pobedili u svakoj utakmici ove sezone
Pobeđivali sa prosečnom koš-razlikom od 19 poena ove sezone
Koš-razlika jeste razlika između broja poena pobedničkog tima i broja poena koji je postigao tim koji je izgubio, u jednoj utakmici."
MAT/MA156-Points,1,4,Serbian / Serb,srp-SRB,"Poeni  Pitanje 1 / 1
Koristi informacije iz teksta „Poeni” sa desne strane. Odgovori na pitanje tako što ćeš kliknuti ispred izabranog odgovora, a zatim obrazloži svoj izbor.
Uzimajući u obzir prosečnu koš-razliku za celu sezonu, da li je moguće da ovaj tim, u stvari, nikad nije dobio neku utakmicu sa 19 poena razlike?
Da
Ne
Obrazloži svoj odgovor."
MAT/MA156-Points,1,5,Serbian / Serb,srp-SRB,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Slovak,slo-SVK,Kalkulačkaclose
MAT/MA156-Points,1,2,Slovak,slo-SVK,PISA
MAT/MA156-Points,1,3,Slovak,slo-SVK,"BODY
V miestnych novinách sa objavil nasledujúci titulok o zedlandskom basketbalovom družstve.
ZEDLANDSKÉ ZVESTI
Basketbalové družstvo vyhralo turnaj!
Vyhrali všetky zápasy tejto sezóny.
Priemerne 19-bodový náskok v každej hre tejto sezóny.
Bodový náskok je rozdiel medzi počtom bodov, ktoré v jednej hre získa víťazné družstvo, a počtom bodov, ktoré získa porazené družstvo."
MAT/MA156-Points,1,4,Slovak,slo-SVK,"Body  Otázka 1 / 1
Použi informácie z materiálu „Body“ na pravej strane. Klikni na jednu z možností a potom vysvetli svoju odpoveď na otázku.
Je vzhľadom na priemerný bodový náskok v sezóne možné, aby družstvo v skutočnosti nikdy nevyhralo hru s rozdielom 19 bodov?
Áno
Nie
Svoju odpoveď vysvetli."
MAT/MA156-Points,1,5,Slovak,slo-SVK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Slovenian,slv-SVN,Računaloclose
MAT/MA156-Points,1,2,Slovenian,slv-SVN,PISA
MAT/MA156-Points,1,3,Slovenian,slv-SVN,"TOČKE
V lokalnem časopisu so objavili novico o zedlandski košarkarski ekipi.
ZEDLANDSKE NOVICE
Košarkarska ekipa osvojila prvenstvo
Zmagala je v vseh tekmah te sezone.
V povprečju je zmagala z razliko 19 točk.
Razlika v točkah je razlika med številom točk, ki jih je na neki tekmi osvojila zmagovalna ekipa, in številom točk, ki jih je osvojila poražena ekipa."
MAT/MA156-Points,1,4,Slovenian,slv-SVN,"Točke  Vprašanje 1 / 1
Pomagaj si z besedilom ""Točke"" na desni. Na vprašanje odgovori tako, da najprej klikneš enega izmed odgovorov, nato pa vtipkaš svojo utemeljitev.
Ali je glede na povprečno razliko v točkah v tej sezoni mogoče, da ekipa v nobeni tekmi ni zmagala z 19 točkami razlike?
Da
Ne
Razloži svoj odgovor."
MAT/MA156-Points,1,5,Slovenian,slv-SVN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Spanish,esp-ESP,Calculadoraclose
MAT/MA156-Points,1,2,Spanish,esp-ESP,PISA
MAT/MA156-Points,1,3,Spanish,esp-ESP,"PUNTOS
El equipo de baloncesto de Zedlandia ha aparecido en los siguientes titulares del periódico local.
ZEDLANDIA HOY
¡El equipo de baloncesto gana el campeonato!
Ha ganado todos los partidos de la temporada.
Registra una media de 19 puntos de diferencia.
La diferencia de puntos es la diferencia entre el número de puntos marcados por el equipo ganador y el número de puntos marcados por el equipo perdedor en un partido."
MAT/MA156-Points,1,4,Spanish,esp-ESP,"Puntos  Pregunta 1 / 1
Lee ""Puntos"" a la derecha. Pulsa en una opción y después escribe una explicación para responder a la pregunta.
Dada la diferencia media de puntos de la temporada, ¿es posible que en realidad el equipo no haya ganado ningún partido por 19 puntos?
Sí
No
Justifica tu respuesta."
MAT/MA156-Points,1,5,Spanish,esp-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA156-Points,1,1,Swedish,swe-SWE,Miniräknareclose
MAT/MA156-Points,1,2,Swedish,swe-SWE,PISA
MAT/MA156-Points,1,3,Swedish,swe-SWE,"POÄNG
Följande rubriker om Zedlands basketlag fanns att läsa i lokaltidningen.
ZEDLANDS DAGBLAD
Basketlaget vinner mästerskapet!
Vann varenda match den här säsongen.
Hade en genomsnittlig poängskillnad på 19 poäng under säsongen.
Poängskillnad är skillnaden mellan antalet poäng som det vinnande laget har gjort och antalet poäng som det förlorande laget har gjort."
MAT/MA156-Points,1,4,Swedish,swe-SWE,"Poäng  Fråga 1 / 1
Utgå från ""Poäng"" till höger. Svara på frågan genom att markera ett av alternativen och ge sedan en förklaring.
Är det möjligt att laget aldrig har vunnit en match med 19 poäng, med tanke på den genomsnittliga poängskillnaden för säsongen?
Ja
Nej
Förklara ditt svar."
MAT/MA156-Points,1,5,Swedish,swe-SWE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Thai,tha-THA,เครื่องคิดเลขclose
MAT/MA156-Points,1,2,Thai,tha-THA,PISA
MAT/MA156-Points,1,3,Thai,tha-THA,"คะแนน
หนังสือพิมพ์ท้องถิ่นพาดหัวข้อข่าวเกี่ยวกับทีมบาสเก็ตบอลของเซดแลนด์ ดังนี้
เซดแลนด์ไทม์
ทีมบาสเก็ตบอลได้แชมป์การแข่งขัน!
ชนะทุกเกมในฤดูกาลนี้
ได้ค่าเฉลี่ยของแต้มต่างของการชนะอยู่ที่ 19 คะแนน ในฤดูกาลนี้
แต้มต่างของการชนะ คือ ผลต่างระหว่างจำนวนแต้มที่ทีมผู้ชนะทำได้กับจำนวนแต้มที่ทีมผู้แพ้ทำได้ในหนึ่งเกม"
MAT/MA156-Points,1,4,Thai,tha-THA,"คะแนน  คำถามที่ 1 / 1
จากเรื่อง “คะแนน” ทางด้านขวา ให้คลิกหนึ่งตัวเลือก แล้วพิมพ์คำอธิบายเพื่อตอบคำถาม
จากค่าเฉลี่ยของแต้มต่างของการชนะในฤดูกาลนี้ เป็นไปได้ใช่หรือไม่ที่ทีมจะไม่เคยชนะด้วยแต้มที่ต่างกัน 19 คะแนน เลยสักครั้ง
ใช่
ไม่ใช่
จงอธิบายคำตอบของนักเรียน"
MAT/MA156-Points,1,5,Thai,tha-THA,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA156-Points,1,1,Turkish,tur-TUR,Hesap Makinesiclose
MAT/MA156-Points,1,2,Turkish,tur-TUR,PISA
MAT/MA156-Points,1,3,Turkish,tur-TUR,"SAYI
Yerel bir gazetede Zed basketbol takımı ile ilgili aşağıdaki manşet yer almıştır.
ZED HABER
Basketbol Takımı Şampiyonayı Kazandı!
Bu sezon bütün maçları kazandı.
Bu sezondaki ortalama başarı marjı 19 sayıdır.
Başarı marjı, bir maçta kazanan takımın aldığı sayı ve kaybeden takımın aldığı sayı arasındaki farktır."
MAT/MA156-Points,1,4,Turkish,tur-TUR,"Sayı  Soru 1 / 1
Sağdaki ""Sayı""dan yararlanınız. Soruyu cevaplamak için seçeneklerden birine tıklayınız ve sonra bir açıklama yazınız.
Bu sezon için ortalama başarı marjına bakıldığında bu takımın herhangi bir maçı 19 sayı fark olmadan kazanmamış olması mümkün müdür?
Evet
Hayır
Cevabınızı açıklayınız."
MAT/MA156-Points,1,5,Turkish,tur-TUR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
