unit,page,part,language_name,lang_code,text
MAT/MA123-SolarSystem,2,3,Catalan,cat-ESP,"SISTEMA SOLAR
La taula següent mostra la distància mitjana del Sol als planetes següents en unitats astronòmiques (ua).
1 ua és aproximadament 150 milions de quilòmetres.
Planeta
Distància mitjana del Sol en ua
Mercuri
0,39
Venus
0,72
Terra
1,00
Mart
1,52
Júpiter
5,20
Saturn
9,58
Urà
19,20
Neptú
30,05"
MAT/MA123-SolarSystem,2,4,Catalan,cat-ESP,"Sistema solar  Pregunta 2 / 2
Consulta ""Sistema solar"" a la dreta. Clica una opció per respondre la pregunta.
De mitjana, a quants milions de quilòmetres del Sol hi ha el planeta Neptú, aproximadament?
5 milions de km
30 milions de km
180 milions de km
4500 milions de km"
MAT/MA123-SolarSystem,2,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,3,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA123-SolarSystem,3,2,Catalan,cat-ESP,PISA
MAT/MA123-SolarSystem,3,3,Catalan,cat-ESP,"SISTEMA SOLAR
La taula següent mostra la distància mitjana del Sol als planetes següents en unitats astronòmiques (ua).
1 ua és aproximadament 150 milions de quilòmetres.
Planeta
Distància mitjana del Sol en ua
Mercuri
0,39
Venus
0,72
Terra
1,00
Mart
1,52
Júpiter
5,20
Saturn
9,58
Urà
19,20
Neptú
30,05"
MAT/MA123-SolarSystem,3,4,Catalan,cat-ESP,"Sistema solar  Pregunta 2 / 2
Consulta ""Sistema solar"" a la dreta. Clica una opció per respondre la pregunta.
De mitjana, a quants milions de quilòmetres del Sol hi ha el planeta Neptú, aproximadament?
5 milions de km
30 milions de km
180 milions de km
4500 milions de km"
MAT/MA123-SolarSystem,3,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,1,1,Chinese,zho-CHN,计算器close
MAT/MA123-SolarSystem,1,2,Chinese,zho-CHN,PISA
MAT/MA123-SolarSystem,1,3,Chinese,zho-CHN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,1,4,Chinese,zho-CHN,"太阳系  问题 1 / 2
根据右侧的材料“太阳系”， 使用“拖放”功能来回答本题。
以下模型显示三颗行星之间的平均距离。 （行星与模型并非按比例绘制。）
4.38 au
9.62 au
根据已知距离，这个模型包含哪些行星？ 按正确的顺序拖放正确的三颗行星。 要更改答案，请先将上一颗行星拖出。
水星
金星
地球
火星
木星
土星
天王星
海王星"
MAT/MA123-SolarSystem,1,5,Chinese,zho-CHN,"太阳系
以下表格以天文单位 (au) 显示太阳与主行星之间的平均距离。
1 au 大约等于 150 百万千米。
行星
与太阳的平均距离（以 au 为单位）
水星
0.39
金星
0.72
地球
1.00
火星
1.52
木星
5.20
土星
9.58
天王星
19.20
海王星
30.05"
MAT/MA123-SolarSystem,2,1,Chinese,zho-CHN,计算器close
MAT/MA123-SolarSystem,2,2,Chinese,zho-CHN,PISA
MAT/MA123-SolarSystem,2,3,Chinese,zho-CHN,"太阳系  问题 2 / 2
根据右侧的材料“太阳系”， 点击一个选项来回答本题。
平均而言，海王星距离太阳大约多少百万千米？
5 百万千米
30 百万千米
180 百万千米
4500 百万千米"
MAT/MA123-SolarSystem,2,4,Chinese,zho-CHN,"太阳系
以下表格以天文单位 (au) 显示太阳与主行星之间的平均距离。
1 au 大约等于 150 百万千米。
行星
与太阳的平均距离（以 au 为单位）
水星
0.39
金星
0.72
地球
1.00
火星
1.52
木星
5.20
土星
9.58
天王星
19.20
海王星
30.05"
MAT/MA123-SolarSystem,2,5,Chinese,zho-CHN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,3,1,Chinese,zho-CHN,计算器close
MAT/MA123-SolarSystem,3,2,Chinese,zho-CHN,PISA
MAT/MA123-SolarSystem,3,3,Chinese,zho-CHN,"太阳系  问题 2 / 2
根据右侧的材料“太阳系”， 点击一个选项来回答本题。
平均而言，海王星距离太阳大约多少百万千米？
5 百万千米
30 百万千米
180 百万千米
4500 百万千米"
MAT/MA123-SolarSystem,3,4,Chinese,zho-CHN,"太阳系
以下表格以天文单位 (au) 显示太阳与主行星之间的平均距离。
1 au 大约等于 150 百万千米。
行星
与太阳的平均距离（以 au 为单位）
水星
0.39
金星
0.72
地球
1.00
火星
1.52
木星
5.20
土星
9.58
天王星
19.20
海王星
30.05"
MAT/MA123-SolarSystem,3,5,Chinese,zho-CHN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,1,1,Croatian,hrv-HRV,Kalkulatorclose
MAT/MA123-SolarSystem,1,2,Croatian,hrv-HRV,PISA
MAT/MA123-SolarSystem,1,3,Croatian,hrv-HRV,"SUNČEV SUSTAV
Donja tablica prikazuje prosječnu udaljenost glavnih planeta od Sunca u astronomskim jedinicama (AJ).
1 AJ iznosi otprilike 150 milijuna kilometara.
Planet
Prosječna udaljenost od Sunca (u AJ)
Merkur
0.39
Venera
0.72
Zemlja
1.00
Mars
1.52
Jupiter
5.20
Saturn
9.58
Uran
19.20
Neptun
30.05"
MAT/MA123-SolarSystem,1,4,Croatian,hrv-HRV,"Sunčev sustav  Pitanje 1 / 2
Prouči ""Sunčev sustav"" na desnoj strani. Odgovori na pitanje služeći se metodom ""povuci i spusti"".
Sljedeći model prikazuje prosječne udaljenosti između tri planeta. (Planeti i model nisu u mjerilu.)
4.38 AJ
9.62 AJ
Na temelju prikazanih udaljenosti, koji planeti pripadaju ovom modelu? Povuci i spusti tri točna planeta pravilnim redoslijedom. Ako želiš promijeniti odgovor, prvo odvuci prethodno postavljeni planet.
Merkur
Venera
Zemlja
Mars
Jupiter
Saturn
Uran
Neptun"
MAT/MA123-SolarSystem,1,5,Croatian,hrv-HRV,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,2,1,Croatian,hrv-HRV,Kalkulatorclose
MAT/MA123-SolarSystem,2,2,Croatian,hrv-HRV,PISA
MAT/MA123-SolarSystem,2,3,Croatian,hrv-HRV,"SUNČEV SUSTAV
Donja tablica prikazuje prosječnu udaljenost glavnih planeta od Sunca u astronomskim jedinicama (AJ).
1 AJ iznosi otprilike 150 milijuna kilometara.
Planet
Prosječna udaljenost od Sunca (u AJ)
Merkur
0.39
Venera
0.72
Zemlja
1.00
Mars
1.52
Jupiter
5.20
Saturn
9.58
Uran
19.20
Neptun
30.05"
MAT/MA123-SolarSystem,2,4,Croatian,hrv-HRV,"Sunčev sustav  Pitanje 2 / 2
Prouči ""Sunčev sustav"" na desnoj strani. Odgovori na pitanje klikom na jedan od ponuđenih odgovora.
Koliko je otprilike milijuna kilometara planet Neptun prosječno udaljen od Sunca?
5 milijuna km
30 milijuna km
180 milijuna km
4500 milijuna km"
MAT/MA123-SolarSystem,2,5,Croatian,hrv-HRV,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,3,1,Croatian,hrv-HRV,Kalkulatorclose
MAT/MA123-SolarSystem,3,2,Croatian,hrv-HRV,PISA
MAT/MA123-SolarSystem,3,3,Croatian,hrv-HRV,"SUNČEV SUSTAV
Donja tablica prikazuje prosječnu udaljenost glavnih planeta od Sunca u astronomskim jedinicama (AJ).
1 AJ iznosi otprilike 150 milijuna kilometara.
Planet
Prosječna udaljenost od Sunca (u AJ)
Merkur
0.39
Venera
0.72
Zemlja
1.00
Mars
1.52
Jupiter
5.20
Saturn
9.58
Uran
19.20
Neptun
30.05"
MAT/MA123-SolarSystem,3,4,Croatian,hrv-HRV,"Sunčev sustav  Pitanje 2 / 2
Prouči ""Sunčev sustav"" na desnoj strani. Odgovori na pitanje klikom na jedan od ponuđenih odgovora.
Koliko je otprilike milijuna kilometara planet Neptun prosječno udaljen od Sunca?
5 milijuna km
30 milijuna km
180 milijuna km
4500 milijuna km"
MAT/MA123-SolarSystem,3,5,Croatian,hrv-HRV,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,1,1,Czech,ces-CZE,Kalkulačkaclose
MAT/MA123-SolarSystem,1,2,Czech,ces-CZE,PISA
MAT/MA123-SolarSystem,1,3,Czech,ces-CZE,"Sluneční soustava  Otázka 1 / 2
Prostuduj si úlohu „Sluneční soustava“ na pravé straně. Odpověz na otázku přetažením obrázků do příslušných políček.
Tento model znázorňuje průměrné vzdálenosti mezi třemi planetami. (Planety a model nejsou zakresleny v měřítku.)
4,38 au
9,62 au
Které planety patří podle uvedených vzdáleností do modelu? Přetáhni tři správné planety do odpovídajícího pořadí. Chceš-li odpověď změnit, nejdříve odeber původně vybranou planetu.
Merkur
Venuše
Země
Mars
Jupiter
Saturn
Uran
Neptun"
MAT/MA123-SolarSystem,1,4,Czech,ces-CZE,"SLUNEČNÍ SOUSTAVA
Tabulka uvádí průměrnou vzdálenost primárních planet od Slunce v astronomických jednotkách (au).
1 au je přibližně 150 milionů kilometrů.
Planeta
Průměrná vzdálenost od Slunce v au
Merkur
0,39
Venuše
0,72
Země
1,00
Mars
1,52
Jupiter
5,20
Saturn
9,58
Uran
19,20
Neptun
30,05"
MAT/MA123-SolarSystem,1,5,Czech,ces-CZE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,2,1,Czech,ces-CZE,Kalkulačkaclose
MAT/MA123-SolarSystem,2,2,Czech,ces-CZE,PISA
MAT/MA123-SolarSystem,2,3,Czech,ces-CZE,"Sluneční soustava  Otázka 2 / 2
Prostuduj si úlohu „Sluneční soustava“ na pravé straně. Odpověz na otázku kliknutím na jednu z možností.
Jaká je přibližně průměrná vzdálenost planety Neptun od Slunce?
5 milionů km
30 milionů km
180 milionů km
4 500 milionů km"
MAT/MA123-SolarSystem,2,4,Czech,ces-CZE,"SLUNEČNÍ SOUSTAVA
Tabulka uvádí průměrnou vzdálenost primárních planet od Slunce v astronomických jednotkách (au).
1 au je přibližně 150 milionů kilometrů.
Planeta
Průměrná vzdálenost od Slunce v au
Merkur
0,39
Venuše
0,72
Země
1,00
Mars
1,52
Jupiter
5,20
Saturn
9,58
Uran
19,20
Neptun
30,05"
MAT/MA123-SolarSystem,2,5,Czech,ces-CZE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,3,1,Czech,ces-CZE,Kalkulačkaclose
MAT/MA123-SolarSystem,3,2,Czech,ces-CZE,PISA
MAT/MA123-SolarSystem,3,3,Czech,ces-CZE,"Sluneční soustava  Otázka 2 / 2
Prostuduj si úlohu „Sluneční soustava“ na pravé straně. Odpověz na otázku kliknutím na jednu z možností.
Jaká je přibližně průměrná vzdálenost planety Neptun od Slunce?
5 milionů km
30 milionů km
180 milionů km
4 500 milionů km"
MAT/MA123-SolarSystem,3,4,Czech,ces-CZE,"SLUNEČNÍ SOUSTAVA
Tabulka uvádí průměrnou vzdálenost primárních planet od Slunce v astronomických jednotkách (au).
1 au je přibližně 150 milionů kilometrů.
Planeta
Průměrná vzdálenost od Slunce v au
Merkur
0,39
Venuše
0,72
Země
1,00
Mars
1,52
Jupiter
5,20
Saturn
9,58
Uran
19,20
Neptun
30,05"
MAT/MA123-SolarSystem,3,5,Czech,ces-CZE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,1,1,Danish,dan-DNK,Lommeregnerclose
MAT/MA123-SolarSystem,1,2,Danish,dan-DNK,PISA
MAT/MA123-SolarSystem,1,3,Danish,dan-DNK,"SOLSYSTEMET
Tabellen herunder viser den gennemsnitlige afstand fra solen til de primære planeter målt i astronomiske enheder (AE).
1 AE er cirka 150 millioner kilometer.
Planet
Gennemsnitlig afstand fra Solen i AE
Merkur
0,39
Venus
0,72
Jorden
1,00
Mars
1,52
Jupiter
5,20
Saturn
9,58
Uranus
19,20
Neptun
30,05"
MAT/MA123-SolarSystem,1,4,Danish,dan-DNK,"Solsystemet  Spørgsmål 1 / 2
Tag udgangspunkt i ""Solsystemet"" til højre. Brug træk og slip til at besvare spørgsmålet.
Den følgende model viser den gennemsnitlige afstand mellem tre planeter. (Planeter og model er ikke målfaste).
4,38 AE
9,62 AE
Hvilke planeter hører så til i modellen, på grundlag af de givne afstande? Træk de tre rigtige planeter i den rigtige rækkefølge. For at ændre et svar så træk først den forrige planet ud.
Merkur
Venus
Jorden
Mars
Jupiter
Saturn
Uranus
Neptun"
MAT/MA123-SolarSystem,1,5,Danish,dan-DNK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,2,1,Danish,dan-DNK,Lommeregnerclose
MAT/MA123-SolarSystem,2,2,Danish,dan-DNK,PISA
MAT/MA123-SolarSystem,2,3,Danish,dan-DNK,"SOLSYSTEMET
Tabellen herunder viser den gennemsnitlige afstand fra solen til de primære planeter målt i astronomiske enheder (AE).
1 AE er cirka 150 millioner kilometer.
Planet
Gennemsnitlig afstand fra Solen i AE
Merkur
0,39
Venus
0,72
Jorden
1,00
Mars
1,52
Jupiter
5,20
Saturn
9,58
Uranus
19,20
Neptun
30,05"
MAT/MA123-SolarSystem,2,4,Danish,dan-DNK,"Solsystemet  Spørgsmål 2 / 2
Tag udgangspunkt i ""Solsystemet"" til højre. Klik på en svarmulighed for at besvare spørgsmålet.
Cirka hvor mange millioner kilometer er den gennemsnitlige afstand fra Solen til planeten Neptun?
5 millioner km
30 millioner km
180 millioner km
4.500 millioner km"
MAT/MA123-SolarSystem,2,5,Danish,dan-DNK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,3,1,Danish,dan-DNK,Lommeregnerclose
MAT/MA123-SolarSystem,3,2,Danish,dan-DNK,PISA
MAT/MA123-SolarSystem,3,3,Danish,dan-DNK,"SOLSYSTEMET
Tabellen herunder viser den gennemsnitlige afstand fra solen til de primære planeter målt i astronomiske enheder (AE).
1 AE er cirka 150 millioner kilometer.
Planet
Gennemsnitlig afstand fra Solen i AE
Merkur
0,39
Venus
0,72
Jorden
1,00
Mars
1,52
Jupiter
5,20
Saturn
9,58
Uranus
19,20
Neptun
30,05"
MAT/MA123-SolarSystem,3,4,Danish,dan-DNK,"Solsystemet  Spørgsmål 2 / 2
Tag udgangspunkt i ""Solsystemet"" til højre. Klik på en svarmulighed for at besvare spørgsmålet.
Cirka hvor mange millioner kilometer er den gennemsnitlige afstand fra Solen til planeten Neptun?
5 millioner km
30 millioner km
180 millioner km
4.500 millioner km"
MAT/MA123-SolarSystem,3,5,Danish,dan-DNK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,1,1,Dutch,nld-NLD,Rekenmachineclose
MAT/MA123-SolarSystem,1,2,Dutch,nld-NLD,PISA
MAT/MA123-SolarSystem,1,3,Dutch,nld-NLD,"ZONNESTELSEL
De onderstaande tabel toont de gemiddelde afstand van de zon tot de hoofdplaneten in astronomische eenheden (ae).
1 ae is ongeveer 150 miljoen kilometer.
Planeet
Gemiddelde afstand van de zon in ae
Mercurius
0,39
Venus
0,72
Aarde
1,00
Mars
1,52
Jupiter
5,20
Saturnus
9,58
Uranus
19,20
Neptunus
30,05"
MAT/MA123-SolarSystem,1,4,Dutch,nld-NLD,"Zonnestelsel  Vraag 1 / 2
Raadpleeg 'Zonnestelsel' aan de rechterkant. Beantwoord de vraag door middel van slepen en neerzetten.
Het volgende model toont de gemiddelde afstand tussen drie planeten. (Planeten en model niet op schaalgrootte.)
4,38 ae
9,62 ae
Welke planeten horen, op basis van de gegeven afstanden, in het model? Sleep de juiste drie planeten in de juiste volgorde. Om een antwoord te wijzigen, sleep je eerst de vorige planeet weg.
Mercurius
Venus
Aarde
Mars
Jupiter
Saturnus
Uranus
Neptunus"
MAT/MA123-SolarSystem,1,5,Dutch,nld-NLD,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,2,1,Dutch,nld-NLD,Rekenmachineclose
MAT/MA123-SolarSystem,2,2,Dutch,nld-NLD,PISA
MAT/MA123-SolarSystem,2,3,Dutch,nld-NLD,"ZONNESTELSEL
De onderstaande tabel toont de gemiddelde afstand van de zon tot de hoofdplaneten in astronomische eenheden (ae).
1 ae is ongeveer 150 miljoen kilometer.
Planeet
Gemiddelde afstand van de zon in ae
Mercurius
0,39
Venus
0,72
Aarde
1,00
Mars
1,52
Jupiter
5,20
Saturnus
9,58
Uranus
19,20
Neptunus
30,05"
MAT/MA123-SolarSystem,2,4,Dutch,nld-NLD,"Zonnestelsel  Vraag 2 / 2
Raadpleeg 'Zonnestelsel' aan de rechterkant. Beantwoord de vraag door één van de opties aan te klikken.
Ongeveer hoeveel miljoen kilometer is de planeet Neptunus gemiddeld van de zon verwijderd?
5 miljoen km
30 miljoen km
180 miljoen km
4500 miljoen km"
MAT/MA123-SolarSystem,2,5,Dutch,nld-NLD,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,3,1,Dutch,nld-NLD,Rekenmachineclose
MAT/MA123-SolarSystem,3,2,Dutch,nld-NLD,PISA
MAT/MA123-SolarSystem,3,3,Dutch,nld-NLD,"ZONNESTELSEL
De onderstaande tabel toont de gemiddelde afstand van de zon tot de hoofdplaneten in astronomische eenheden (ae).
1 ae is ongeveer 150 miljoen kilometer.
Planeet
Gemiddelde afstand van de zon in ae
Mercurius
0,39
Venus
0,72
Aarde
1,00
Mars
1,52
Jupiter
5,20
Saturnus
9,58
Uranus
19,20
Neptunus
30,05"
MAT/MA123-SolarSystem,3,4,Dutch,nld-NLD,"Zonnestelsel  Vraag 2 / 2
Raadpleeg 'Zonnestelsel' aan de rechterkant. Beantwoord de vraag door één van de opties aan te klikken.
Ongeveer hoeveel miljoen kilometer is de planeet Neptunus gemiddeld van de zon verwijderd?
5 miljoen km
30 miljoen km
180 miljoen km
4500 miljoen km"
MAT/MA123-SolarSystem,3,5,Dutch,nld-NLD,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,1,1,English,eng-CAN,Calculatorclose
MAT/MA123-SolarSystem,1,2,English,eng-CAN,PISA
MAT/MA123-SolarSystem,1,3,English,eng-CAN,"SOLAR SYSTEM
The table below shows the average distance from the Sun to the primary planets in Astronomical Units (au).
1 au is approximately 150 million kilometres.
Planet
Average distance from Sun in au
Mercury
0.39
Venus
0.72
Earth
1.00
Mars
1.52
Jupiter
5.20
Saturn
9.58
Uranus
19.20
Neptune
30.05"
MAT/MA123-SolarSystem,1,4,English,eng-CAN,"Solar System  Question 1 / 2
Refer to “Solar System” on the right. Use drag and drop to answer the question.
The following model shows the average distances between three planets. (Planets and model not drawn to scale.)
4.38 au
9.62 au
Based on the distances given, which planets belong in the model? Drag the correct three planets in the correct order. To change an answer, first drag the previous planet out.
Mercury
Venus
Earth
Mars
Jupiter
Saturn
Uranus
Neptune"
MAT/MA123-SolarSystem,1,5,English,eng-CAN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,2,1,English,eng-CAN,Calculatorclose
MAT/MA123-SolarSystem,2,2,English,eng-CAN,PISA
MAT/MA123-SolarSystem,2,3,English,eng-CAN,"SOLAR SYSTEM
The table below shows the average distance from the Sun to the primary planets in Astronomical Units (au).
1 au is approximately 150 million kilometres.
Planet
Average distance from Sun in au
Mercury
0.39
Venus
0.72
Earth
1.00
Mars
1.52
Jupiter
5.20
Saturn
9.58
Uranus
19.20
Neptune
30.05"
MAT/MA123-SolarSystem,2,4,English,eng-CAN,"Solar System  Question 2 / 2
Refer to “Solar System” on the right. Click on a choice to answer the question.
On average, approximately how many million kilometres from the Sun is the planet Neptune?
5 million km
30 million km
180 million km
4500 million km"
MAT/MA123-SolarSystem,2,5,English,eng-CAN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,3,1,English,eng-CAN,Calculatorclose
MAT/MA123-SolarSystem,3,2,English,eng-CAN,PISA
MAT/MA123-SolarSystem,3,3,English,eng-CAN,"SOLAR SYSTEM
The table below shows the average distance from the Sun to the primary planets in Astronomical Units (au).
1 au is approximately 150 million kilometres.
Planet
Average distance from Sun in au
Mercury
0.39
Venus
0.72
Earth
1.00
Mars
1.52
Jupiter
5.20
Saturn
9.58
Uranus
19.20
Neptune
30.05"
MAT/MA123-SolarSystem,3,4,English,eng-CAN,"Solar System  Question 2 / 2
Refer to “Solar System” on the right. Click on a choice to answer the question.
On average, approximately how many million kilometres from the Sun is the planet Neptune?
5 million km
30 million km
180 million km
4500 million km"
MAT/MA123-SolarSystem,3,5,English,eng-CAN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA123-SolarSystem,1,1,Estonian,est-EST,Kalkulaatorclose
MAT/MA123-SolarSystem,1,2,Estonian,est-EST,PISA
MAT/MA123-SolarSystem,1,3,Estonian,est-EST,"PÄIKESESÜSTEEM
Järgmises tabelis on toodud peamiste planeetide keskmised kaugused Päikesest astronoomilistes ühikutes (aü).
1 aü on ligikaudu 150 miljonit kilomeetrit.
Planeet
Keskmine kaugus Päikesest, aü
Merkuur
0,39
Veenus
0,72
Maa
1,00
Marss
1,52
Jupiter
5,20
Saturn
9,58
Uraan
19,20
Neptuun
30,05"
MAT/MA123-SolarSystem,1,4,Estonian,est-EST,"Päikesesüsteem  Küsimus 1 / 2
Toetu materjalile „Päikesesüsteem” paremal. Küsimusele vastamiseks kasuta hiirega lohistamist.
Järgmisel mudelil on kujutatud kolme planeedi vahelised keskmised kaugused. (Planeedid ega mudel ei ole mõõtkavas.)
4,38 aü
9,62 aü
Millised planeedid kuuluvad sellesse mudelisse, arvestades antud kaugusi? Lohista õiged kolm planeeti mudelile õigetesse kohtadesse. Vastuse muutmiseks lohista kõigepealt eelmine planeet mudelilt välja.
Merkuur
Veenus
Maa
Marss
Jupiter
Saturn
Uraan
Neptuun"
MAT/MA123-SolarSystem,1,5,Estonian,est-EST,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,2,1,Estonian,est-EST,Kalkulaatorclose
MAT/MA123-SolarSystem,2,2,Estonian,est-EST,PISA
MAT/MA123-SolarSystem,2,3,Estonian,est-EST,"PÄIKESESÜSTEEM
Järgmises tabelis on toodud peamiste planeetide keskmised kaugused Päikesest astronoomilistes ühikutes (aü).
1 aü on ligikaudu 150 miljonit kilomeetrit.
Planeet
Keskmine kaugus Päikesest, aü
Merkuur
0,39
Veenus
0,72
Maa
1,00
Marss
1,52
Jupiter
5,20
Saturn
9,58
Uraan
19,20
Neptuun
30,05"
MAT/MA123-SolarSystem,2,4,Estonian,est-EST,"Päikesesüsteem  Küsimus 2 / 2
Toetu materjalile „Päikesesüsteem” paremal. Küsimusele vastamiseks klõpsa ühte vastusevarianti.
Mitu miljonit kilomeetrit on planeet Neptuuni ligikaudne keskmine kaugus Päikesest?
5 miljonit km
30 miljonit km
180 miljonit km
4500 miljonit km"
MAT/MA123-SolarSystem,2,5,Estonian,est-EST,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,3,1,Estonian,est-EST,Kalkulaatorclose
MAT/MA123-SolarSystem,3,2,Estonian,est-EST,PISA
MAT/MA123-SolarSystem,3,3,Estonian,est-EST,"PÄIKESESÜSTEEM
Järgmises tabelis on toodud peamiste planeetide keskmised kaugused Päikesest astronoomilistes ühikutes (aü).
1 aü on ligikaudu 150 miljonit kilomeetrit.
Planeet
Keskmine kaugus Päikesest, aü
Merkuur
0,39
Veenus
0,72
Maa
1,00
Marss
1,52
Jupiter
5,20
Saturn
9,58
Uraan
19,20
Neptuun
30,05"
MAT/MA123-SolarSystem,3,4,Estonian,est-EST,"Päikesesüsteem  Küsimus 2 / 2
Toetu materjalile „Päikesesüsteem” paremal. Küsimusele vastamiseks klõpsa ühte vastusevarianti.
Mitu miljonit kilomeetrit on planeet Neptuuni ligikaudne keskmine kaugus Päikesest?
5 miljonit km
30 miljonit km
180 miljonit km
4500 miljonit km"
MAT/MA123-SolarSystem,3,5,Estonian,est-EST,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,1,1,Finnish,fin-FIN,Laskinclose
MAT/MA123-SolarSystem,1,2,Finnish,fin-FIN,PISA
MAT/MA123-SolarSystem,1,3,Finnish,fin-FIN,"AURINKOKUNTA
Alla olevassa taulukossa on esitetty tunnettujen planeettojen keskimääräisiä etäisyyksiä Auringosta astronomisina yksikköinä (au).
1 au on noin 150 miljoonaa kilometriä.
Planeetta
Keskimääräinen etäisyys Auringosta (au)
Merkurius
0,39
Venus
0,72
Maa
1,00
Mars
1,52
Jupiter
5,20
Saturnus
9,58
Uranus
19,20
Neptunus
30,05"
MAT/MA123-SolarSystem,1,4,Finnish,fin-FIN,"Aurinkokunta  Tehtävä 1 / 2
Tarkastele oikealla olevaa ""Aurinkokunta""-aineistoa. Käytä vastaamisessa ""vedä ja pudota"" ‑toimintoa.
Seuraava malli esittää kolmen planeetan keskimääräistä etäisyyttä toisistaan. (Planeetat ja malli eivät ole mittakaavassa.)
4,38 au
9,62 au
Mitkä planeetat kuuluvat malliin annettujen etäisyyksien perusteella? Vedä oikeat kolme planeettaa paikoilleen oikeaan järjestykseen. Jos haluat muuttaa vastaustasi, vedä ensin edellinen planeetta pois.
Merkurius
Venus
Maa
Mars
Jupiter
Saturnus
Uranus
Neptunus"
MAT/MA123-SolarSystem,1,5,Finnish,fin-FIN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA123-SolarSystem,2,1,Finnish,fin-FIN,Laskinclose
MAT/MA123-SolarSystem,2,2,Finnish,fin-FIN,PISA
MAT/MA123-SolarSystem,2,3,Finnish,fin-FIN,"AURINKOKUNTA
Alla olevassa taulukossa on esitetty tunnettujen planeettojen keskimääräisiä etäisyyksiä Auringosta astronomisina yksikköinä (au).
1 au on noin 150 miljoonaa kilometriä.
Planeetta
Keskimääräinen etäisyys Auringosta (au)
Merkurius
0,39
Venus
0,72
Maa
1,00
Mars
1,52
Jupiter
5,20
Saturnus
9,58
Uranus
19,20
Neptunus
30,05"
